"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2018-11-20","54","58","51"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2018-11-21","60","65","56"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2018-11-22","59","60","57"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2018-11-23","63","70","58"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2018-11-24","65","69","62"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2018-11-25","71","84","61"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2018-11-26","54","61","45"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2018-11-27","55","68","43"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2018-11-28","63","72","50"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2018-11-29","67","71","64"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2018-11-30","73","81","68"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2018-12-01","69","77","55"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2018-12-02","66","77","55"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2018-12-03","66","70","60"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2018-12-04","63","70","55"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2018-12-05","66","68","63"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2018-12-06","71","75","68"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2018-12-07","71","77","57"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2018-12-08","54","56","51"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2018-12-09","51","61","44"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2018-12-10","51","61","43"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2018-12-11","57","70","41"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2018-12-12","68","77","61"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2018-12-13","69","83","56"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2018-12-14","57","66","50"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2018-12-15","54","69","43"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2018-12-16","55","73","37"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2018-12-17","58","70","49"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2018-12-18","60","73","50"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2018-12-19","63","80","52"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2018-12-20","61","73","51"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2018-12-21","54","70","39"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2018-12-22","64","79","49"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2018-12-23","67","80","53"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2018-12-24","67","75","57"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2018-12-25","71","76","66"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2018-12-26","73","76","70"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2018-12-27","72","81","65"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2018-12-28","67","72","61"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2018-12-29","57","65","47"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2018-12-30","47","50","45"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2018-12-31","52","61","47"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-01-01","62","71","52"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-01-02","48","57","46"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-01-03","49","60","42"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-01-04","53","75","36"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-01-05","57","72","41"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-01-06","66","78","56"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-01-07","70","80","64"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-01-08","70","78","65"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-01-09","65","69","63"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-01-10","63","70","53"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-01-11","68","73","65"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-01-12","65","78","56"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-01-13","58","61","55"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-01-14","58","60","55"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-01-15","59","64","55"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-01-16","59","66","53"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-01-17","63","66","59"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-01-18","71","81","63"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-01-19","65","69","52"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-01-20","51","60","42"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-01-21","61","72","43"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-01-22","71","78","65"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-01-23","52","70","39"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-01-24","54","66","35"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-01-25","62","67","56"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-01-26","60","63","57"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-01-27","58","70","51"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-01-28","61","77","49"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-01-29","52","58","47"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-01-30","58","62","47"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-01-31","65","77","56"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-02-01","62","74","54"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-02-02","66","72","61"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-02-03","70","77","66"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-02-04","71","77","69"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-02-05","74","83","70"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-02-06","75","81","72"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-02-07","70","79","59"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-02-08","50","58","42"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-02-09","42","45","39"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-02-10","53","64","44"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-02-11","67","77","56"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-02-12","61","67","47"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-02-13","58","70","42"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-02-14","67","79","58"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-02-15","73","87","64"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-02-16","73","81","69"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-02-17","67","73","61"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-02-18","59","62","57"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-02-19","60","63","55"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-02-20","54","59","48"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-02-21","61","65","58"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-02-22","66","70","62"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-02-23","73","86","61"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-02-24","62","70","53"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-02-25","65","69","61"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-02-26","71","80","66"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-02-27","72","80","69"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-02-28","72","78","69"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-03-01","67","74","61"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-03-02","74","80","69"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-03-03","67","83","55"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-03-04","41","54","38"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-03-05","44","48","38"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-03-06","53","60","46"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-03-07","63","71","54"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-03-08","74","81","71"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-03-09","77","92","70"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-03-10","74","81","71"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-03-11","74","79","70"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-03-12","75","81","71"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-03-13","78","90","72"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-03-14","73","78","68"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-03-15","60","68","51"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-03-16","54","58","50"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-03-17","56","61","53"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-03-18","58","66","52"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-03-19","63","66","56"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-03-20","65","69","63"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-03-21","67","76","59"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-03-22","70","76","65"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-03-23","72","78","67"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-03-24","72","79","66"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-03-25","74","83","69"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-03-26","70","72","67"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-03-27","70","75","65"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-03-28","72","79","67"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-03-29","71","80","62"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-03-30","72","83","65"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-03-31","50","63","47"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-04-01","51","54","48"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-04-02","63","71","53"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-04-03","70","77","65"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-04-04","74","86","69"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-04-05","74","79","71"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-04-06","77","89","72"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-04-07","73","82","62"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-04-08","71","84","59"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-04-09","75","93","58"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-04-10","77","89","68"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-04-11","76","89","68"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-04-12","73","79","68"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-04-13","78","90","68"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-04-14","64","73","55"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-04-15","69","78","52"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-04-16","75","82","69"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-04-17","77","82","74"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-04-18","77","89","66"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-04-19","68","81","54"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-04-20","70","80","54"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-04-21","75","83","69"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-04-22","75","81","70"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-04-23","76","79","73"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-04-24","77","83","73"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-04-25","73","82","63"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-04-26","74","85","61"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-04-27","74","83","61"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-04-28","76","83","69"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-04-29","78","86","73"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-04-30","79","84","76"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-05-01","80","85","76"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-05-02","80","87","75"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-05-03","78","85","76"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-05-04","77","83","73"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-05-05","78","84","72"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-05-06","80","84","76"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-05-07","81","87","76"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-05-08","83","95","78"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-05-09","81","86","79"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-05-10","78","81","75"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-05-11","72","81","67"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-05-12","72","76","69"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-05-13","77","81","73"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-05-14","78","82","76"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-05-15","79","84","74"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-05-16","80","85","73"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-05-17","83","89","79"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-05-18","83","88","80"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-05-19","83","88","79"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-05-20","84","90","81"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-05-21","85","94","80"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-05-22","84","90","80"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-05-23","84","90","80"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-05-24","83","88","79"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-05-25","83","89","79"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-05-26","83","89","79"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-05-27","82","89","76"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-05-28","84","92","79"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-05-29","83","86","80"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-05-30","84","89","80"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-05-31","84","89","81"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-06-01","84","89","78"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-06-02","84","89","81"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-06-03","84","89","80"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-06-04","81","85","79"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-06-05","82","93","76"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-06-06","85","92","78"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-06-07","85","96","79"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-06-08","85","91","77"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-06-09","86","93","81"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-06-10","84","93","79"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-06-11","83","91","77"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-06-12","80","88","73"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-06-13","82","89","74"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-06-14","83","90","73"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-06-15","86","93","80"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-06-16","86","91","81"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-06-17","82","88","75"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-06-18","84","90","78"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-06-19","85","95","76"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-06-20","86","95","80"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-06-21","85","90","83"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-06-22","85","94","82"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-06-23","87","94","81"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-06-24","84","92","72"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-06-25","78","88","72"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-06-26","85","90","80"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-06-27","85","89","80"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-06-28","84","90","80"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-06-29","84","90","76"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-06-30","84","92","76"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-07-01","83","89","77"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-07-02","84","90","78"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-07-03","85","91","80"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-07-04","85","93","81"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-07-05","85","92","80"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-07-06","85","91","79"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-07-07","86","92","80"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-07-08","85","95","78"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-07-09","86","98","78"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-07-10","85","92","76"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-07-11","84","95","75"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-07-12","84","95","74"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-07-13","87","99","75"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-07-14","87","96","81"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-07-15","86","95","79"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-07-16","86","92","82"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-07-17","86","93","81"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-07-18","86","94","78"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-07-19","86","93","79"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-07-20","85","93","78"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-07-21","86","94","77"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-07-22","84","90","78"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-07-23","82","90","76"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-07-24","80","88","73"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-07-25","80","90","72"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-07-26","84","90","77"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-07-27","83","90","75"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-07-28","85","93","79"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-07-29","86","93","80"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-07-30","86","94","78"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-07-31","85","93","76"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-08-01","84","91","75"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-08-02","84","91","75"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-08-03","83","91","74"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-08-04","85","92","77"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-08-05","86","93","76"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-08-06","86","93","79"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-08-07","87","94","80"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-08-08","89","98","82"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-08-09","87","93","81"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-08-10","87","93","81"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-08-11","87","95","81"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-08-12","87","98","80"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-08-13","87","95","79"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-08-14","86","93","78"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-08-15","86","94","76"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-08-16","87","97","77"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-08-17","87","94","79"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-08-18","87","97","81"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-08-19","87","93","80"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-08-20","86","92","77"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-08-21","86","92","78"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-08-22","86","92","77"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-08-23","86","94","79"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-08-24","86","94","81"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-08-25","85","94","81"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-08-26","87","98","81"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-08-27","87","93","81"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-08-28","86","93","80"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-08-29","84","91","75"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-08-30","84","92","74"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-08-31","84","91","76"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-09-01","85","92","75"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-09-02","83","90","77"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-09-03","78","81","74"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-09-04","82","84","79"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-09-05","83","87","79"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-09-06","84","90","78"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-09-07","83","90","75"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-09-08","84","91","76"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-09-09","85","91","78"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-09-10","84","90","78"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-09-11","83","90","77"
"USR0000TLAG","LAGUNA ATASCOSA TEXAS, TX US","2019-09-12","83","89","75"
